CLIENTNUM,idstatus,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
717609633,1,2,2,4139000,58,0.1379999965429306
717613233,1,2,4,2058000,56,2.8999999165534973E-2
717621333,1,2,1,4592000,78,0.69800001382827759
717622308,1,3,3,4232000,75,0.81400001049041748
717623583,1,2,4,2668000,51,0.70899999141693115
717624708,2,5,3,2589000,49,0
717626508,1,3,1,5495000,87,0
717627333,1,1,4,1363000,37,0.93800002336502075
717628608,1,1,5,2568000,34,0.63700002431869507
717631008,1,1,2,1886000,48,0
717631908,2,3,1,8454000,69,0
717636933,1,1,1,3542000,57,0
717637908,1,3,3,4951000,96,0.50499999523162842
717640083,2,2,3,731000,18,0
717642633,1,3,3,17995000,116,0.47999998927116394
717643608,1,3,2,1593000,36,6.1000000685453415E-2
717646008,1,2,2,4338000,67,0
717646983,2,3,4,2720000,53,0.13199999928474426
717648783,1,2,3,1449000,28,0.2460000067949295
717650133,1,1,4,3571000,58,0.29600000381469727
717651333,1,3,1,4562000,67,0.66900002956390381
717655458,1,3,4,3819000,61,8.9000001549720764E-2
717656433,1,2,2,7199000,83,0.45600000023841858
717657333,1,3,3,4783000,65,0.24199999868869781
717658758,1,2,2,7962000,99,0
717659883,1,3,3,3541000,64,0.45699998736381531
717661908,1,1,1,2681000,55,0
717663033,1,2,2,16428000,123,3.0999999493360519E-2
717664008,2,3,4,694000,12,0.81199997663497925
717666783,2,3,3,2354000,49,0.59399998188018799
717667833,1,2,3,1877000,33,0.34400001168251038
717669483,1,3,1,1737000,38,0
717670758,1,2,3,2523000,71,0.26399999856948853
717678408,1,2,4,2066000,51,0.29199999570846558
717682233,1,2,2,7906000,80,0.25799998641014099
717683583,1,2,3,1388000,27,0.24400000274181366
717684858,1,3,3,5002000,60,5.9999998658895493E-2
717688233,1,1,0,4760000,69,0.34999999403953552
717695058,1,1,3,4763000,76,0
717696333,2,3,3,5425000,60,0
717699408,1,3,3,4884000,89,0.87199997901916504
717701733,1,2,2,1646000,39,0.17599999904632568
717704433,1,2,1,4313000,85,0.21799999475479126
717705858,1,3,3,2528000,52,0
717707133,1,2,3,2184000,63,0.23100000619888306
717708783,1,3,4,4303000,77,4.1000001132488251E-2
717711108,1,2,2,14511000,123,0.29399999976158142
717713283,1,3,3,1675000,58,0.125
717714633,1,3,4,15277000,131,0
717720108,1,2,3,3274000,69,7.9000003635883331E-2
717721458,1,1,0,2560000,42,0.11400000005960464
717722958,1,3,2,4277000,71,0.28999999165534973
717724233,1,1,3,16732000,116,7.4000000953674316E-2
717725433,2,4,2,2258000,37,0
717727308,1,2,2,4740000,67,0.11900000274181366
717728808,1,1,2,1414000,40,0.26800000667572021
717730533,1,1,3,2659000,63,0.57300001382827759
717733158,1,2,3,4197000,84,0.79000002145767212
717740658,1,2,4,4134000,78,0.50900000333786011
717742908,1,1,1,4520000,74,0.1940000057220459
717748608,2,2,4,2252000,51,0.56099998950958252
717750858,1,3,2,3769000,78,0.82300001382827759
717755058,1,3,4,4096000,76,0.49000000953674316
717756258,1,6,3,7761000,84,7.0000000298023224E-2
717757608,1,1,1,8938000,114,2.9999999329447746E-2
717758583,1,2,1,1469000,23,0.54500001668930054
717759783,1,3,2,5298000,72,0.14900000393390656
717765183,1,5,3,4956000,72,0
717769008,1,3,4,2493000,44,0.1120000034570694
717773433,1,1,2,5464000,98,0
717774333,2,2,5,5189000,57,0
717775608,1,2,0,4850000,80,0.40799999237060547
717776808,1,2,3,2005000,54,0.19699999690055847
717781608,1,2,1,14082000,99,0.164000004529953
717783483,1,1,2,17038000,122,0.45600000023841858
717784983,1,3,3,1536000,39,0.29699999094009399
717787533,1,1,1,1229000,34,0.42500001192092896
717788958,1,1,2,16464000,103,2.6000000536441803E-2
717790233,1,2,3,4730000,80,0.51700001955032349
717793983,2,3,1,2503000,49,0
717797658,1,2,2,4970000,87,0.51399999856948853
717800358,1,3,4,4791000,68,8.6000002920627594E-2
717804783,1,3,4,4160000,70,0.125
717806133,1,3,0,1382000,31,0
717812133,1,1,3,4006000,65,0.375
717813558,2,4,2,1334000,38,0.23399999737739563
717819633,1,1,2,4124000,57,0.37000000476837158
717822108,1,2,3,4613000,85,0.76200002431869507
717823383,1,1,3,4268000,81,0.53700000047683716
717825033,1,3,2,4509000,80,0.45899999141693115
717826308,1,2,4,4061000,66,0.77100002765655518
717828108,1,1,0,1327000,31,0.11500000208616257
717830583,1,3,3,4101000,88,0.23399999737739563
717831783,1,3,4,1371000,38,0.79100000858306885
717835908,1,3,3,2730000,48,0.47299998998641968
717836733,1,2,1,4274000,81,0.2669999897480011
717837858,1,1,2,2902000,64,5.9999998658895493E-2
717840108,2,3,6,1771000,35,0.28200000524520874
717841683,1,1,3,3915000,72,4.8000000417232513E-2
717843783,1,3,2,2338000,71,0.11800000071525574
717846108,1,3,2,3734000,74,7.0000000298023224E-2
717849708,1,3,3,4368000,87,0.5130000114440918
717853233,1,1,3,4772000,76,0.21400000154972076
717855933,1,2,3,4350000,71,0.89300000667572021
717856983,1,2,3,4515000,76,0.68900001049041748
717859233,1,3,2,8362000,82,0.20000000298023224
717860358,1,3,2,1158000,42,0.43599998950958252
717862308,1,3,2,3835000,78,0.82200002670288086
717865008,1,1,1,4425000,81,0.32499998807907104
717866133,1,3,3,2170000,63,0.51899999380111694
717870108,1,4,2,4841000,81,0.61299997568130493
717874533,2,2,2,1968000,51,0
717877533,1,1,1,3761000,70,0
717878883,1,4,0,4463000,71,0
717885183,1,1,2,2717000,79,0.94900000095367432
717886008,1,3,2,4527000,67,0
717888108,1,3,2,3635000,62,0.87599998712539673
717890583,1,1,2,4671000,93,0.44900000095367432
717891558,1,4,2,1052000,32,0.66699999570846558
717893358,1,1,3,4452000,65,0.18299999833106995
717895833,1,2,3,8001000,99,0.28499999642372131
717898758,2,3,3,5838000,74,0
717903108,1,1,1,4689000,65,0.11400000005960464
717904383,1,1,2,1516000,44,0.10999999940395355
717906783,1,2,2,1310000,26,0.335999995470047
717908208,1,1,2,4859000,82,0.63200002908706665
717912483,1,2,0,1376000,35,0
717914808,1,3,5,4044000,66,0.15700000524520874
717915783,2,1,3,2829000,44,0.22800000011920929
717916758,1,3,3,1365000,34,0.22699999809265137
717920583,1,2,2,4673000,59,0
717924933,1,4,2,4956000,88,0.3449999988079071
717926358,1,1,0,8328000,78,0.38999998569488525
717928308,1,2,2,15772000,130,0.12999999523162842
717929133,1,2,3,1235000,30,0.16899999976158142
717930483,2,3,0,1564000,31,0
717940008,1,2,2,3228000,67,0.57999998331069946
717942033,1,1,3,14490000,98,3.7000000476837158E-2
717945108,1,1,2,5095000,77,0.4779999852180481
717947508,1,1,3,5262000,83,0.62300002574920654
717949008,2,2,3,2341000,43,0.26499998569488525
717949983,1,2,3,3554000,82,0.26199999451637268
717953283,1,2,2,4379000,45,0.56000000238418579
717954333,1,2,1,5093000,77,0.52499997615814209
717956283,1,1,0,1277000,29,0.17800000309944153
717958833,1,1,2,1848000,25,0.45600000023841858
717960033,1,3,1,4084000,86,0.60199999809265137
717961458,1,1,4,3396000,64,0.81199997663497925
717965808,1,1,4,5783000,73,8.7999999523162842E-2
717966933,1,1,1,5024000,81,0.58600002527236938
717967833,1,1,0,4757000,81,0.58099997043609619
717970158,1,3,2,3942000,84,0
717971208,1,3,2,3647000,69,0
717972408,1,3,3,3792000,78,0.78799998760223389
717975333,1,2,2,837000,15,0.05299999937415123
717978033,1,3,4,2822000,73,0.29899999499320984
717979008,1,2,1,4833000,81,0.50900000333786011
717983058,1,1,3,3058000,58,0.53899997472763062
717985158,1,3,1,4267000,81,0.58799999952316284
717986058,1,3,5,2712000,64,0.30700001120567322
717987258,1,2,4,4503000,67,0.64999997615814209
717990183,1,2,2,5100000,79,0.32699999213218689
717991533,1,3,2,16461000,105,0.37999999523162842
717992433,1,1,2,14666000,101,0.15099999308586121
717994608,1,3,2,2113000,60,0
717995958,1,1,4,4397000,72,0.89499998092651367
717998058,1,3,2,2644000,40,0.78100001811981201
717999183,1,3,3,2275000,58,0.40400001406669617
718000383,1,3,4,4274000,64,4.8999998718500137E-2
718001508,1,1,2,4377000,84,0.74400001764297485
718002633,1,3,1,3667000,52,0.12999999523162842
718005108,1,1,2,3692000,68,0.81599998474121094
718006608,1,3,1,9081000,100,0.15000000596046448
718009158,1,2,2,3774000,83,0.72600001096725464
718010133,1,2,3,3703000,61,0.56800001859664917
718011783,1,3,3,1591000,38,0.60600000619888306
718016808,1,1,0,1475000,27,0.62099999189376831
718020408,1,4,3,4393000,72,0.27599999308586121
718021608,1,5,2,4659000,83,0.47499999403953552
718023708,1,1,3,14625000,115,0.15000000596046448
718024908,1,1,3,6993000,97,0.62199997901916504
718025808,1,3,4,3689000,55,0.33100000023841858
718026858,1,2,2,4751000,80,0.62900000810623169
718030083,1,1,2,1428000,22,0.21400000154972076
718031508,1,5,1,5168000,76,0
718032483,1,3,2,4688000,89,0.42500001192092896
718034058,1,2,2,4252000,68,0.10599999874830246
718037433,1,4,2,1887000,60,0.75800001621246338
718038483,1,1,4,3449000,75,0
718039683,1,1,2,1521000,29,9.6000000834465027E-2
718041033,1,1,4,5363000,76,0.6679999828338623
718042383,1,3,3,15108000,118,0.39100000262260437
718043583,1,3,4,15111000,116,6.3000001013278961E-2
718045008,2,2,2,6639000,71,0
718046433,1,2,3,7342000,86,0.31499999761581421
718048608,1,3,0,5120000,74,8.6999997496604919E-2
718050033,1,2,3,2028000,55,0.30399999022483826
718054833,1,3,4,2916000,65,6.5999999642372131E-2
718056033,1,3,2,3334000,56,0.3880000114440918
718060983,1,3,2,14037000,120,0.63899999856948853
718063083,1,1,2,4738000,82,0.31200000643730164
718064283,1,3,0,1481000,41,6.1999998986721039E-2
718065333,1,4,3,3711000,81,0.82599997520446777
718067658,1,3,1,4223000,79,0
718068933,1,2,4,2155000,61,0.26499998569488525
718071933,1,2,3,15842000,130,0.45399999618530273
718072758,1,2,1,4030000,73,0.7929999828338623
718076733,1,3,3,3101000,73,4.5000001788139343E-2
718078008,1,2,1,7494000,85,0
718080558,2,3,3,8798000,67,0
718082208,1,3,4,1717000,50,0.36300000548362732
718083483,1,5,0,2086000,50,0.34299999475479126
718086783,1,2,1,4738000,56,0
718088133,1,1,0,1901000,27,0.45199999213218689
718090233,2,3,3,2804000,37,0.18700000643730164
718093233,1,3,3,1349000,47,0
718096608,1,2,3,13836000,113,0.2800000011920929
718100808,1,3,1,7395000,100,0.1289999932050705
718102758,1,1,3,14071000,101,0.35100001096725464
718103733,1,3,4,4253000,66,0.31799998879432678
718108758,1,1,2,4538000,86,0.29100000858306885
718109808,1,3,0,4599000,89,0.20000000298023224
718110858,2,3,5,2628000,41,0
718113633,2,2,3,5603000,56,0
718115733,1,1,3,1627000,27,0.17100000381469727
718116933,1,3,1,4704000,79,0.43799999356269836
718121658,2,3,3,660000,17,0
718123608,1,1,2,16485000,104,7.5000002980232239E-2
718127958,1,2,2,4174000,85,0.18199999630451202
718133733,1,1,1,4100000,76,0.20999999344348907
718136283,1,1,4,1541000,29,6.8999998271465302E-2
718137183,1,2,3,5379000,92,0.67599999904632568
718140783,1,5,2,18484000,108,0.16500000655651093
718141983,1,3,1,5187000,89,0.68800002336502075
718142958,1,3,2,5623000,94,4.3999999761581421E-2
718146258,1,3,1,3737000,71,0
718147233,1,2,3,4999000,95,0.33799999952316284
718148358,2,3,3,2447000,41,0
718152333,2,3,6,3607000,51,0
718153233,1,2,2,3764000,60,6.5999999642372131E-2
718160358,2,3,2,2492000,35,0
718161708,1,1,2,14908000,100,0.19799999892711639
718162908,1,2,1,1472000,48,2.4000000208616257E-2
718163808,1,3,4,4809000,71,0
718164858,1,3,2,4642000,97,0.63400000333786011
718165758,1,3,1,5466000,85,0.67400002479553223
718170033,1,1,2,15905000,111,0
718171308,2,3,4,2506000,46,0
718174908,1,3,2,1458000,29,0.57200002670288086
718178583,1,3,1,4663000,78,0.34099999070167542
718181433,1,1,2,2688000,88,0.16699999570846558
718183833,1,2,1,4322000,68,0
718184883,1,2,2,3878000,63,0
718186233,1,2,3,3989000,71,0.30000001192092896
718187508,1,4,3,4208000,68,0.52600002288818359
718188858,1,1,2,4964000,84,0.43200001120567322
718189908,1,2,3,7885000,86,8.9000001549720764E-2
718191483,1,3,2,3555000,75,0.26899999380111694
718192608,1,1,2,13819000,106,7.4000000953674316E-2
718193958,1,3,2,1650000,53,0.71899998188018799
718194858,1,2,3,4940000,88,0.76599997282028198
718197108,2,3,3,1430000,37,0
718199133,1,2,2,1519000,31,0.3449999988079071
718200333,1,3,0,7471000,87,0.73199999332427979
718201383,1,3,4,2139000,48,7.1000002324581146E-2
718202658,1,2,3,5265000,98,8.5000000894069672E-2
718205283,1,3,1,5035000,76,0
718206783,1,1,3,1436000,36,0.10300000011920929
718208358,1,3,4,3789000,57,2.4000000208616257E-2
718211208,1,3,2,4109000,69,0.5130000114440918
718212633,1,2,1,3635000,79,0.75700002908706665
718215033,1,2,4,1401000,30,0.88400000333786011
718216008,1,2,3,3275000,60,0.12700000405311584
718220358,2,3,4,1712000,41,0
718225683,1,2,2,15274000,108,3.2000001519918442E-2
718227033,1,1,2,2565000,53,0.28600001335144043
718229133,1,2,4,3783000,57,0
718230933,2,2,3,1253000,29,0.7369999885559082
718242333,1,3,2,2568000,69,0.17800000309944153
718243533,1,3,4,3880000,74,0
718244958,1,2,2,1989000,37,0.14499999582767487
718246458,1,1,2,8241000,105,8.2000002264976501E-2
718250883,2,3,3,2312000,49,0.36100000143051147
718252533,2,1,1,7292000,68,0.2370000034570694
718256658,1,5,1,4554000,75,0
718259433,2,4,2,5460000,63,0
718263108,2,3,2,2829000,42,0.86100000143051147
718264233,1,1,4,2449000,56,0.46000000834465027
718265658,1,1,2,4130000,80,0.71700000762939453
718267233,1,3,3,3828000,65,5.4999999701976776E-2
718270833,1,3,3,4100000,74,0.11299999803304672
718271958,1,1,4,4465000,63,0.23000000417232513
718274283,1,1,3,2469000,67,0
718276758,1,1,2,8226000,97,0.18899999558925629
718279008,2,2,3,2282000,38,0
718279983,1,3,2,4770000,74,0.49399998784065247
718281408,1,1,2,1534000,29,0.26199999451637268
718282983,1,3,3,4522000,75,0.73400002717971802
718284408,1,2,2,3970000,68,0.60100001096725464
718285308,1,3,1,3576000,55,0
718286658,1,3,1,4059000,80,4.5000001788139343E-2
718288833,1,3,3,14643000,127,0.15700000524520874
718291233,1,1,3,4314000,67,5.7000000029802322E-2
718292283,1,3,1,8254000,75,0.57700002193450928
718296558,2,3,5,2345000,33,0.7850000262260437
718297683,2,0,3,7597000,71,0
718298733,1,3,2,14134000,85,0
718299933,1,3,4,15903000,100,0.17100000381469727
718301508,1,3,2,1457000,43,0.18700000643730164
718303683,2,2,2,2622000,60,0.48800000548362732
718304583,2,3,2,4805000,54,3.0999999493360519E-2
718306308,1,2,3,8147000,81,6.4000003039836884E-2
718307433,1,1,4,2025000,36,0.29199999570846558
718308558,1,6,1,7688000,93,0.62800002098083496
718310733,1,3,1,1922000,48,0
718311933,2,2,2,2587000,43,0.67699998617172241
718316058,1,3,1,14826000,99,0.10000000149011612
718317258,1,3,3,3618000,76,0.26199999451637268
718318383,1,3,4,4251000,69,0.56699997186660767
718320933,1,3,1,8257000,96,0.19699999690055847
718324983,1,3,3,4522000,83,0.7070000171661377
718325883,1,3,2,1241000,22,0.2460000067949295
718328283,1,1,3,12631000,100,0.38699999451637268
718329183,1,3,2,3943000,75,0.5910000205039978
718333983,2,2,3,9040000,63,0.16200000047683716
718337733,1,1,1,14994000,121,0.05299999937415123
718338708,1,2,2,3380000,73,0
718342158,2,2,2,1849000,36,0.43999999761581421
718343058,1,2,3,14161000,105,0.47999998927116394
718344033,1,3,2,1564000,59,0.27799999713897705
718345233,1,3,3,1904000,41,0.77700001001358032
718346658,1,2,4,1861000,51,0.69099998474121094
718349058,1,3,2,1193000,21,3.9000000804662704E-2
718350033,1,2,2,2909000,58,0.61299997568130493
718352358,2,3,2,2687000,41,0
718353633,2,3,2,5547000,75,0
718354683,1,3,3,3646000,77,5.7000000029802322E-2
718357458,1,3,0,15282000,125,0
718358808,1,3,5,3758000,61,0
718360083,1,3,2,2443000,70,7.0000000298023224E-2
718361583,1,3,5,1559000,44,0
718362783,2,2,3,787000,21,0
718364283,1,2,4,3602000,72,0
718366983,1,2,4,3504000,64,0.13199999928474426
718368333,1,1,2,3323000,61,0.1379999965429306
718370733,1,3,3,4504000,90,0
718372458,1,2,5,14501000,92,0.460999995470047
718373658,1,3,0,3817000,81,0.42199999094009399
718376583,2,3,2,5806000,40,0.02199999988079071
718379358,1,1,3,8453000,90,5.7999998331069946E-2
718383183,1,1,1,14397000,117,0.64099997282028198
718384233,1,2,2,4258000,58,4.8999998718500137E-2
718388733,1,3,3,8677000,96,0.4830000102519989
718394658,1,1,1,2366000,62,0.57899999618530273
718396533,1,3,3,4527000,83,0.18999999761581421
718397658,1,3,2,3627000,61,0.29899999499320984
718399233,1,3,1,4152000,77,0
718403358,1,2,1,3912000,67,0.34799998998641968
718404783,2,2,4,2384000,33,0
718410258,1,4,4,4207000,80,0
718414008,1,2,2,1064000,13,2.9999999329447746E-2
718415133,1,1,3,1601000,34,0
718416858,1,3,3,1903000,40,0.2370000034570694
718418958,2,2,4,1309000,38,0
718420308,1,1,3,4208000,75,0.48800000548362732
718421808,1,3,2,4611000,73,0.57499998807907104
718423533,1,3,4,2983000,74,7.0000000298023224E-2
718425333,1,1,3,14450000,111,6.1999998986721039E-2
718426533,1,1,2,1364000,32,0
718428033,1,2,1,3395000,70,0.34799998998641968
718431258,1,3,3,3662000,74,0.48100000619888306
718433508,1,5,2,8097000,88,0.85399997234344482
718435158,1,1,4,1930000,36,0
718436133,1,2,3,4289000,71,0.52499997615814209
718437033,2,3,2,2527000,38,0.47299998998641968
718441308,1,1,3,4933000,68,0.23499999940395355
718444233,1,3,2,1649000,59,0.13400000333786011
718445883,1,2,4,1617000,26,0.36300000548362732
718451133,1,5,4,3899000,68,9.4999998807907104E-2
718452633,2,3,3,2569000,46,0
718455633,1,3,2,16328000,124,0.33700001239776611
718457058,1,1,1,7801000,74,0.73100000619888306
718458858,2,3,6,3526000,53,0
718460958,1,3,4,4498000,64,0.56499999761581421
718464258,1,2,2,1007000,22,0.11400000005960464
718465458,1,1,4,1002000,21,0.22900000214576721
718466883,1,1,2,4237000,79,0.60199999809265137
718468158,1,2,3,2261000,37,0.17200000584125519
718469658,1,3,3,4094000,85,0.12600000202655792
718471758,1,2,2,3193000,69,6.5999999642372131E-2
718473558,2,3,4,1402000,38,0
718474683,1,3,2,3092000,67,0.21199999749660492
718476033,1,3,5,2444000,49,0.11699999868869781
718477983,1,2,3,4776000,90,0.76999998092651367
718478883,1,1,3,4424000,81,0
718481283,1,1,3,5210000,73,0.61100000143051147
718484283,1,1,4,1409000,49,0.72399997711181641
718486608,1,2,2,13930000,96,6.8000003695487976E-2
718487958,1,3,0,3971000,76,0.46599999070167542
718488783,1,2,2,4821000,66,0.35400000214576721
718489608,1,2,2,4668000,69,0.80099999904632568
718490658,1,1,3,1142000,28,0.44699999690055847
718491708,1,3,3,7642000,89,8.6000002920627594E-2
718492908,1,2,3,4636000,86,0.47099998593330383
718496283,1,2,3,15998000,121,7.1999996900558472E-2
718497033,1,3,3,3723000,53,0
718500633,1,1,1,3270000,58,0.23899999260902405
718501983,1,6,1,4682000,89,0.18799999356269836
718503108,1,3,1,3792000,77,0.14200000464916229
718504233,2,2,3,3423000,48,0.8619999885559082
718504983,1,2,2,3340000,60,0
718505958,1,3,3,1628000,38,4.8999998718500137E-2
718508883,2,3,3,2306000,47,0.10199999809265137
718509858,1,1,4,4347000,69,0
718510983,1,3,2,3720000,89,0
718513233,1,3,3,4740000,78,0.10300000011920929
718514283,1,2,2,3895000,67,0.55199998617172241
718515483,2,3,5,3289000,47,0.70499998331069946
718516533,1,2,3,3944000,78,0.84899997711181641
718518858,1,3,3,5056000,81,0.75300002098083496
718521258,1,3,4,3445000,76,0
718522308,1,1,3,4045000,72,6.7000001668930054E-2
718524783,2,3,4,2128000,39,0
718528008,1,3,1,14432000,106,0.37999999523162842
718528833,1,3,2,8879000,101,5.9999998658895493E-2
718530258,1,1,2,7249000,86,0.70999997854232788
718531983,1,3,3,13810000,124,0.20800000429153442
718535733,1,3,1,4928000,79,0.54500001668930054
718538958,1,3,4,4564000,82,0
718540308,1,3,0,4263000,62,3.2999999821186066E-2
718542858,1,3,2,4623000,84,9.3999996781349182E-2
718545033,1,2,2,5146000,78,0.76700001955032349
